eligibility	ineligibility_reason	transaction_month	client_gstin	customer_gstin	supplier_name	invoice_no	transaction_no	document_date	total_taxable_value	gst_rate	igst	cgst	sgst	igst_not_eligible	cgst_not_eligible	sgst_not_eligible	cess	difference_in_amount	hsn	total_value	date_of_entry_in_the_books	date_of_payment_to_vendor	date_of_payment_of_tax_in_case_of_rcm	gstr_2a_month	month_of_availment	reversal_to_be_made	remarks	cy_py_flag	intra_state_flag	inter_state_flag	crossing_180_day	itc_transportation_of_passengers	purchase_of_vehicle	personal_consumption	health_insurance	life_insurance	construction	custom_search	rcm_eligibility
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AALPE4997M1ZT	Demo Supp Name	OMG226	B1/OBI/00287/21-22	04/May/2021	10000.0	18.0	0	900	900	0	0	0		0.0		11800.0	23/May/2021						62744  ABDUL KAREEM S RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AALPE4997M1ZT	Demo Supp Name	OMG224	B1/OBI/00285/21-22	05/Apr/2021	10000.0	18.0	0	900	900	0	0	0		0.0		11800.0	23/May/2021						61791  GURU PRASAD R RECRUITMENT EXPENSES INCURRED TOWARDS THE SAID EMPLOYEE.	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AFXPC1793C1Z6	Demo Supp Name	GC/OHM/01/21-22	B1/DPI/00238/21-22	30/Apr/2021	620880.0	18.0	0	55879.2	55879.2	0	0	0		0.0	995411	732638.3999999999	11/May/2021	28/May/2021					TWDS RENT FOR THE MONTH OF APRIL 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AFXPC1793C1Z6	Demo Supp Name	GC/OHM/01/21-22	B1/DPI/00238/21-22	30/Apr/2021	17531.0	18.0	0	1577.79	1577.79	0	0	0		0.0	995411	20686.58	11/May/2021	28/May/2021					TWDS PARKING FOR THE MONTH OF APRIL 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	NA	May-2021	29AADCM7259F1Z6	29AFXPC1793C1Z6	Demo Supp Name	GC/OHM/01/21-22	B1/DPI/00238/21-22	30/Apr/2021	24403.0	18.0	0	2196.27	2196.27	0	0	0		0.0	995411	28795.54	11/May/2021	28/May/2021					TWDS CAFETERIA RENT FOR THE MONTH OF APRIL 2021	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	CCGURU/MAR-APR21	B1/DPE/00017/21-22	18/May/2021	35400.0	18.0	6372	0	0	0	0	0		0.0		41772.0	18/May/2021						Being expenses for Import of services from Intl Coach Federation of  PCC Credentialing� & Filing for�Management  development program (books purchasing ) Guruvayurappan P. V via Credit Card for the month of  March'21 - April'21 of Mr. Guruvayurappan	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	CCGURU/MAR-APR21	B1/DPE/00017/21-22	18/May/2021	2752.4	18.0	495.432	0	0	0	0	0		0.0		3247.8320000000003	18/May/2021						Being expenses incurred at Facebook for import for Branding charges via Credit Card for the month of  March'21 - April'21 of Mr. Guruvayurappan	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	Yes
Ineligible	Missing GSTIN	May-2021	29AADCM7259F1Z6		Demo Supp Name	CCGURU/APR-MAY21	B1/DPE/00030/21-22	30/May/2021	8774.17	18.0	1579.3506	0	0	0	0	0		0.0		10353.5206	30/May/2021						Being expenses incurred at Facebook Facebook for import for Branding charges CHARGES via Credit Card for the month of  April'21 - May'21 of Mr. Guruvayurappan	Eligible	NA	NA	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	Yes
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	5988.2	18.0	0	538.94	538.94	0	0	0		0.0		7066.08	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0085	B1/OBI/00216/21-22	04/May/2021	6900.0	18.0	0	621	621	0	0	0		0.0		8142.0	18/May/2021						TOWARDS AMC CHARGES FOR BIO MATRIX ACCESS CONTROL SYSTEMS (ALL FLOOR)FOR PERIOD APRIL'21 TO SEP'2021(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0085	B1/OBI/00216/21-22	04/May/2021	7155.96	18.0	0	644.04	644.04	0	0	0		0.0		8444.04	18/May/2021						TOWARDS AMC CHARGES FOR BIO MATRIX ACCESS CONTROL SYSTEMS (ALL FLOOR)FOR PERIOD APRIL'21 TO SEP'2021(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	5132.75	18.0	0	461.95	461.95	0	0	0		0.0		6056.65	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	25188.49	18.0	0	2266.96	2266.96	0	0	0		0.0		29722.41	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	6843.66	18.0	0	615.93	615.93	0	0	0		0.0		8075.52	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	12974.44	18.0	0	1167.7	1167.7	0	0	0		0.0		15309.840000000002	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	14637.85	18.0	0	1317.41	1317.41	0	0	0		0.0		17272.670000000002	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	8768.44	18.0	0	789.16	789.16	0	0	0		0.0		10346.76	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	10978.37	18.0	0	988.05	988.05	0	0	0		0.0		12954.47	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	10978.37	18.0	0	988.05	988.05	0	0	0		0.0		12954.47	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	5988.2	18.0	0	538.94	538.94	0	0	0		0.0		7066.08	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	15683.39	18.0	0	1411.51	1411.51	0	0	0		0.0		18506.409999999996	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	15968.54	18.0	0	1437.17	1437.17	0	0	0		0.0		18842.879999999997	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	15683.39	18.0	0	1411.51	1411.51	0	0	0		0.0		18506.409999999996	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	11762.56	18.0	0	1058.63	1058.63	0	0	0		0.0		13879.82	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	11976.41	18.0	0	1077.88	1077.88	0	0	0		0.0		14132.170000000002	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	8982.3	18.0	0	808.41	808.41	0	0	0		0.0		10599.119999999999	24/May/2021						TOWARDS AMC CHARGES FOR ACCESS CONTROL SYSTEM CCTV CAMERAS AND DVR'S  FROM APR-21 TO SEP-21(65703)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	12808.08	18.0	0	1152.73	1152.73	0	0	0		0.0		15113.539999999999	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	6843.66	18.0	0	615.93	615.93	0	0	0		0.0		8075.52	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	11976.41	18.0	0	1077.88	1077.88	0	0	0		0.0		14132.170000000002	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	7984.27	18.0	0	718.58	718.58	0	0	0		0.0		9421.43	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	2376.29	18.0	0	213.87	213.87	0	0	0		0.0		2804.0299999999997	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	5750.56	18.0	0	517.55	517.55	0	0	0		0.0		6785.660000000001	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0085	B1/OBI/00216/21-22	04/May/2021	6272.7	18.0	0	564.54	564.54	0	0	0		0.0		7401.78	18/May/2021						TOWARDS AMC CHARGES FOR BIO MATRIX ACCESS CONTROL SYSTEMS (ALL FLOOR)FOR PERIOD APRIL'21 TO SEP'2021(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	26614.25	18.0	0	2395.28	2395.28	0	0	0		0.0		31404.809999999998	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	20435.91	18.0	0	1839.23	1839.23	0	0	0		0.0		24114.37	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	20435.91	18.0	0	1839.23	1839.23	0	0	0		0.0		24114.37	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	25188.49	18.0	0	2266.96	2266.96	0	0	0		0.0		29722.41	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	20435.91	18.0	0	1839.23	1839.23	0	0	0		0.0		24114.37	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	20435.91	18.0	0	1839.23	1839.23	0	0	0		0.0		24114.37	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0084	B1/OBI/00214/21-22	04/May/2021	45000.0	18.0	0	4050	4050	0	0	0		0.0		53100.0	18/May/2021						TOWARDS AMC CHARGES FOR CCTV CAMERAS AND DVR'S  FOR PERIOD APRIL 21 TO SEP 21(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	2994.1	18.0	0	269.47	269.47	0	0	0		0.0		3533.04	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	15968.54	18.0	0	1437.17	1437.17	0	0	0		0.0		18842.879999999997	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	7580.32	18.0	0	682.23	682.23	0	0	0		0.0		8944.779999999999	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	5346.61	18.0	0	481.19	481.19	0	0	0		0.0		6308.989999999999	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	20459.69	18.0	0	1841.37	1841.37	0	0	0		0.0		24142.429999999997	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	15683.39	18.0	0	1411.51	1411.51	0	0	0		0.0		18506.409999999996	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0085	B1/OBI/00216/21-22	04/May/2021	29250.0	18.0	0	2632.5	2632.5	0	0	0		0.0		34515.0	18/May/2021						TOWARDS AMC CHARGES FOR BIO MATRIX ACCESS CONTROL SYSTEMS (ALL FLOOR)FOR PERIOD APRIL'21 TO SEP'2021(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0085	B1/OBI/00216/21-22	04/May/2021	16902.0	18.0	0	1521.18	1521.18	0	0	0		0.0		19944.36	18/May/2021						TOWARDS AMC CHARGES FOR BIO MATRIX ACCESS CONTROL SYSTEMS (ALL FLOOR)FOR PERIOD APRIL'21 TO SEP'2021(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	13470.6	18.0	0	1212.35	1212.35	0	0	0		0.0		15895.300000000001	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	12546.71	18.0	0	1129.2	1129.2	0	0	0		0.0		14805.11	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0087	B2/OBI/00052/21-22	04/May/2021	20434.03	18.0	0	1839.06	1839.06	0	0	0		0.0		24112.15	24/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0083	B2/OBI/00051/21-22	04/May/2021	30728.71	18.0	0	2765.58	2765.58	0	0	0		0.0		36259.87	24/May/2021						TOWARDS AMC OF ACCESS CONTROL SYSTEM  -T-1 4TH FLOOR-FOR THE PERIOD OF  APRIL-2021 TO  SEPTEMBER-2021(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0083	B2/OBI/00051/21-22	04/May/2021	5874.26	18.0	0	528.68	528.68	0	0	0		0.0		6931.620000000001	24/May/2021						TOWARDS AMC OF ACCESS CONTROL SYSTEM  -T-1 4TH FLOOR-FOR THE PERIOD OF  APRIL-2021 TO  SEPTEMBER-2021(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0083	B2/OBI/00051/21-22	04/May/2021	14919.11	18.0	0	1342.72	1342.72	0	0	0		0.0		17604.55	24/May/2021						TOWARDS AMC OF ACCESS CONTROL SYSTEM  -T-1 4TH FLOOR-FOR THE PERIOD OF  APRIL-2021 TO  SEPTEMBER-2021(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0083	B2/OBI/00051/21-22	04/May/2021	13427.72	18.0	0	1208.49	1208.49	0	0	0		0.0		15844.699999999999	24/May/2021						TOWARDS AMC OF ACCESS CONTROL SYSTEM  -T-1 4TH FLOOR-FOR THE PERIOD OF  APRIL-2021 TO  SEPTEMBER-2021(65707)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AHCPS2149H1Z5	Demo Supp Name	GST/0086	B2/OBI/00050/21-22	04/May/2021	13700.02	18.0	0	1233	1233	0	0	0		0.0		16166.02	21/May/2021						TOWARD AMC  CHARGES FOR WLD FOR THE PERIOD OF  APRIL-2021 TO  SEPTEMBER-2021(65711)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AAFCC2670J1ZG	Demo Supp Name	OMEGA/008/C04	B2/OBI/00060/21-22	25/May/2021	220000.0	18.0	0	19800	19800	0	0	0		0.0		259600.0	28/May/2021						TWDS SHAREPOINT DEVELOPER ARCHITECT DEVELOPER FOR APRIL MONTH	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AADCC0401B1ZI	Demo Supp Name	CQSPL/21-22/29	B1/OBI/00369/21-22	28/Apr/2021	11900.0	12.0	0	714	714	0	0	0		0.0		13328.0	27/May/2021							Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AADCC0401B1ZI	Demo Supp Name	CQSPL/21-22/27	B1/OBI/00372/21-22	27/Apr/2021	11900.0	12.0	0	714	714	0	0	0		0.0		13328.0	27/May/2021						EMP ID : 64885 NAME : DINESHKUMAR VARADHARAJ PURPOSE : NEW JOINER VERTICAL : INTEGRA CONNECT PROCESS : PAYMENT POSTING	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AADCC0401B1ZI	Demo Supp Name	CQSPL/21-22/26	B1/OBI/00373/21-22	27/Apr/2021	11900.0	12.0	0	714	714	0	0	0		0.0		13328.0	27/May/2021						EMP ID : 64884 NAME : RAJ KUMAR PURPOSE : NEW JOINER VERTICAL : INTEGRA CONNECT PROCESS : PAYMENT POSTING	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AADCC0401B1ZI	Demo Supp Name	CQSPL/21-22/19	B1/OBI/00376/21-22	19/Apr/2021	11900.0	12.0	0	714	714	0	0	0		0.0		13328.0	27/May/2021						EMP ID : 64727 NAME : VISHAL N GANGOJI PURPOSE : NEW JOINER VERTICAL : INTEGRA CONNECT PROCESS : AR (COPPER QUILT)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AADCC0401B1ZI	Demo Supp Name	CQSPL/21-22/18	B1/OBI/00377/21-22	19/Apr/2021	11900.0	12.0	0	714	714	0	0	0		0.0		13328.0	27/May/2021						EMP ID : 64645 NAME : GANGISHETTI RAVITEJA PURPOSE : NEW JOINER VERTICAL : INTEGRA CONNECT PROCESS : AR (COPPER QUILT)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AADCC0401B1ZI	Demo Supp Name	CQSPL/21-22/15	B1/OBI/00380/21-22	19/Apr/2021	11900.0	12.0	0	714	714	0	0	0		0.0		13328.0	27/May/2021						EMP ID : 64643 NAME : MEHBOOB MUMTAZ AHMED KHAN PURPOSE : NEW JOINER VERTICAL : INTEGRA CONNECT PROCESS : AR (COPPER QUILT)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AADCC0401B1ZI	Demo Supp Name	CQSPL/21-22/09	B1/OBI/00383/21-22	16/Apr/2021	11900.0	12.0	0	714	714	0	0	0		0.0		13328.0	27/May/2021						EMP ID : 64649 NAME : SHANAWAZ BASHA G PURPOSE : NEW JOINER VERTICAL : INTEGRA CONNECT PROCESS : PAYMENT POSTING (COPPER QUILT)	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
Eligible	Missing Pay date Values	May-2021	29AADCM7259F1Z6	29AADCC0401B1ZI	Demo Supp Name	CQSPL/21-22/28	B1/OBI/00370/21-22	27/Apr/2021	11900.0	12.0	0	714	714	0	0	0		0.0		13328.0	27/May/2021						EMP ID : 64866 NAME : MUN BRAHMACHARY PURPOSE : NEW JOINER VERTICAL : AR PROCESS : AR	Eligible	Eligible	Eligible	NA	Eligible	Eligible	Eligible	Eligible	Eligible	Eligible	NA	No
